customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,Churn,Churn_Probability,Predicted_Churn,Risk_Level
7638-QVMVY,7,79.0,522.95,0,1,2,1,0.7651392,1,High Risk
1576-PFZIW,70,105.35,7511.9,2,1,1,0,0.16083096,0,Low Risk
5666-MBJPT,65,25.1,1725.0,2,2,0,0,0.00042925266,0,Low Risk
7312-XSBAT,1,49.75,49.75,0,0,2,0,0.41187197,0,Medium Risk
3096-GKWEB,18,94.75,1691.9,0,1,2,0,0.51398087,1,Medium Risk
2371-JQHZZ,24,93.0,2248.05,0,1,2,0,0.5230667,1,Medium Risk
0674-GCDXG,63,71.9,4479.2,2,0,0,0,0.011931869,0,Low Risk
1121-QSIVB,44,77.55,3471.1,1,0,3,0,0.100748174,0,Low Risk
4396-KLSEH,4,19.85,63.0,0,2,2,0,0.34020054,0,Low Risk
3244-DCJWY,1,70.25,70.25,0,1,2,1,0.8195029,1,High Risk
2824-MYYBN,37,95.25,3314.15,0,1,2,0,0.5644793,1,Medium Risk
0875-CABNR,10,84.6,865.55,0,1,1,1,0.6831561,1,Medium Risk
6345-HOVES,34,25.05,852.7,0,0,0,0,0.074972674,0,Low Risk
8318-LCNBW,35,53.15,1930.9,1,0,1,0,0.032233063,0,Low Risk
6469-QJKZW,4,20.15,91.4,0,2,2,0,0.10239469,0,Low Risk
0147-ESWWR,39,101.25,3949.15,0,1,2,0,0.25118062,0,Low Risk
1217-VASWC,43,100.55,4304.0,1,1,0,0,0.029866258,0,Low Risk
7812-FZHPE,17,24.1,409.9,0,2,3,1,0.5356801,1,Medium Risk
6370-ZVHDV,61,25.3,1554.9,2,2,0,0,0.0016459564,0,Low Risk
5915-DGNVC,49,71.8,3472.05,1,0,2,0,0.05616372,0,Low Risk
6260-XLACS,4,19.7,117.8,1,2,3,0,0.02893767,0,Low Risk
3566-CAAYU,64,49.85,3210.35,2,0,2,0,0.15683787,0,Low Risk
4983-CCWMC,3,69.6,207.4,0,1,3,0,0.34565154,0,Low Risk
9103-CXVOK,1,19.75,19.75,0,2,2,0,0.47172982,0,Medium Risk
2896-TBNBE,40,80.8,3132.75,1,1,2,0,0.119245715,0,Low Risk
4797-AXPXK,1,60.0,60.0,0,0,2,1,0.77277,1,High Risk
5229-PRWKT,8,86.55,649.65,0,1,2,1,0.7327317,1,High Risk
6982-UQZLY,1,20.85,20.85,0,2,3,1,0.5672316,1,Medium Risk
2522-WLNSF,34,64.2,2106.3,1,0,0,0,0.019723766,0,Low Risk
3841-CONLJ,1,35.0,35.0,0,0,2,0,0.93195415,1,High Risk
5057-LCOUI,39,50.75,2011.4,0,0,2,1,0.3241386,0,Low Risk
0193-ESZXP,58,105.5,6205.5,1,1,1,1,0.51372975,1,Medium Risk
4475-NVTLU,45,19.2,903.7,2,2,2,0,0.0018614216,0,Low Risk
4369-HTUIF,6,85.15,503.6,0,1,0,1,0.87686384,1,High Risk
9386-LDCZR,43,90.65,3882.3,1,1,1,0,0.019922689,0,Low Risk
9585-KKMFD,41,20.0,879.8,2,2,3,0,0.00068276766,0,Low Risk
5399-ZIMKF,5,74.65,383.65,0,1,2,0,0.50395215,1,Medium Risk
0336-KXKFK,72,61.2,4390.25,2,0,1,0,0.0060737473,0,Low Risk
5619-XZZKR,4,19.95,68.2,1,2,3,0,0.0069464194,0,Low Risk
3948-FVVRP,9,54.8,452.8,0,0,3,0,0.16099684,0,Low Risk
5327-XOKKY,72,73.45,5329.0,2,0,1,0,0.005209232,0,Low Risk
0983-TATYJ,33,51.45,1758.9,1,0,3,0,0.05149919,0,Low Risk
1813-JYWTO,72,80.45,5737.6,2,1,0,0,0.0011343667,0,Low Risk
0156-FVPTA,22,54.2,1152.7,0,0,2,1,0.7122554,1,High Risk
1984-FCOWB,70,109.5,7674.55,1,1,2,1,0.65006125,1,Medium Risk
0654-HMSHN,21,104.4,2157.95,0,1,2,1,0.6991811,1,Medium Risk
6719-OXYBR,15,85.3,1219.85,0,1,2,0,0.5464281,1,Medium Risk
3312-ZWLGF,29,79.3,2414.55,0,1,2,0,0.54400146,1,Medium Risk
6476-YHMGA,15,76.5,1155.6,0,0,0,0,0.13371825,0,Low Risk
5287-QWLKY,71,105.1,7548.1,0,1,1,1,0.7285833,1,High Risk
0795-XCCTE,72,25.4,1809.35,2,2,0,0,0.00034892128,0,Low Risk
0168-XZKBB,19,86.85,1564.4,0,1,2,0,0.44543365,0,Medium Risk
3785-NRHYR,1,19.65,19.65,0,2,3,0,0.53870845,1,Medium Risk
5196-SGOAK,1,75.7,75.7,0,1,2,1,0.93362087,1,High Risk
4537-DKTAL,2,45.55,84.4,0,0,2,0,0.5693644,1,Medium Risk
7072-MBHEV,11,78.1,864.85,0,1,1,0,0.4148621,0,Medium Risk
5602-BVFMK,12,19.3,228.75,1,2,3,0,0.040229335,0,Low Risk
6297-NOOPG,70,110.5,7752.05,2,1,2,0,0.016587328,0,Low Risk
1891-UAWWU,20,90.8,1951.0,0,1,2,1,0.5435669,1,Medium Risk
8204-TIFGJ,23,20.3,470.6,0,2,0,0,0.014227,0,Low Risk
8050-DVOJX,49,81.35,4060.9,2,0,1,0,0.0062908144,0,Low Risk
6108-OQZDQ,4,97.95,384.5,0,1,2,1,0.9249878,1,High Risk
0363-QJVFX,32,108.15,3432.9,0,1,1,1,0.058023836,0,Low Risk
8903-XEBGX,2,55.3,108.65,0,0,2,0,0.4770749,0,Medium Risk
8169-SAEJD,69,56.55,3952.65,2,0,1,0,0.017039878,0,Low Risk
9840-DVNDC,6,80.5,463.05,0,1,1,1,0.65604436,1,Medium Risk
1089-XZWHH,24,19.7,494.05,2,2,3,0,0.0009874927,0,Low Risk
2325-WINES,32,104.05,3416.85,1,1,1,0,0.18874852,0,Low Risk
6064-ZATLR,27,52.85,1498.65,2,0,0,0,0.0031895058,0,Low Risk
3096-JRDSO,27,104.3,2867.75,0,1,0,1,0.5455439,1,Medium Risk
7824-PANSQ,58,80.65,4807.35,0,1,0,0,0.0617172,0,Low Risk
8042-JVNFH,1,71.35,71.35,0,1,3,1,0.7961809,1,High Risk
9648-BCHKM,18,24.65,471.35,2,2,1,0,0.013674767,0,Low Risk
2888-ADFAO,47,21.3,1041.8,2,2,0,0,0.0066284095,0,Low Risk
8707-HOEDG,70,110.2,7689.8,2,1,2,0,0.095053755,0,Low Risk
3374-LXDEV,13,89.4,1132.35,0,1,2,1,0.9111041,1,High Risk
4072-IPYLT,36,51.05,1815.0,0,0,1,0,0.11329991,0,Low Risk
7167-PCEYD,67,19.8,1311.3,2,2,3,0,0.0040937755,0,Low Risk
4936-YPJNK,10,19.9,199.45,0,2,3,0,0.03338196,0,Low Risk
1580-BMCMR,19,87.3,1637.3,0,1,2,0,0.4158901,0,Medium Risk
4817-KEQSP,71,19.85,1326.35,2,2,0,0,0.0010718441,0,Low Risk
6408-WHTEF,72,89.4,6376.55,2,0,3,0,0.0021439856,0,Low Risk
9251-AWQGT,48,20.0,935.9,2,2,3,0,0.001735673,0,Low Risk
8749-CLJXC,1,20.05,20.05,0,2,3,0,0.27407107,0,Low Risk
7989-VCQOH,18,83.25,1611.15,0,0,2,0,0.23719667,0,Low Risk
5049-GLYVG,1,20.6,20.6,0,2,3,1,0.21164104,0,Low Risk
4199-QHJNM,67,102.9,6989.7,2,1,0,0,0.018311638,0,Low Risk
8882-TLVRW,69,39.1,2779.5,2,0,3,0,0.014106151,0,Low Risk
5883-GTGVD,19,99.95,1931.75,0,1,2,1,0.9220021,1,High Risk
5135-GRQJV,72,114.5,8331.95,2,1,3,0,0.00056353403,0,Low Risk
2384-OVPSA,38,20.2,735.9,2,2,3,0,0.0012072013,0,Low Risk
1371-WEPDS,40,55.8,2283.3,1,0,2,0,0.09379806,0,Low Risk
3580-GICBM,61,24.2,1445.2,2,2,3,0,0.0012732568,0,Low Risk
4817-QRJSX,10,81.0,818.05,0,1,1,1,0.6843365,1,Medium Risk
9730-DRTMJ,32,72.8,2333.05,1,0,1,0,0.062375423,0,Low Risk
4686-UXDML,21,99.85,1992.55,0,1,1,0,0.73822284,1,High Risk
3349-ANQNH,59,99.5,5890.0,1,1,2,0,0.26584184,0,Low Risk
2398-YPMUR,13,70.15,916.75,0,1,2,1,0.5399606,1,Medium Risk
0932-YIXYU,47,20.25,1029.8,2,2,1,0,0.0010155772,0,Low Risk
7480-SPLEF,69,26.0,1796.55,2,2,0,0,0.00064717553,0,Low Risk
7636-XUHWW,2,19.9,33.7,0,2,1,0,0.08083002,0,Low Risk
1431-CYWMH,22,19.05,454.05,0,2,0,0,0.012225073,0,Low Risk
5937-EORGB,15,96.5,1392.25,0,1,2,0,0.32983407,0,Low Risk
6349-JDHQP,53,19.85,1049.6,2,2,1,0,0.028804697,0,Low Risk
5539-HIVAK,28,25.7,734.6,0,2,3,0,0.041328337,0,Low Risk
5847-MXBEO,22,20.3,475.1,1,2,3,0,0.0015040239,0,Low Risk
9985-MWVIX,1,70.15,70.15,0,1,3,1,0.7681448,1,High Risk
4583-PARNH,16,91.55,1540.05,0,1,2,0,0.58900815,1,Medium Risk
1116-FRYVH,48,39.4,1978.65,2,0,3,0,0.029285543,0,Low Risk
1421-HCERK,30,105.7,3181.8,0,1,0,0,0.21286769,0,Low Risk
9633-XQABV,3,70.25,229.7,0,1,2,0,0.5102522,1,Medium Risk
0716-BQNDX,57,93.75,5625.55,2,1,2,0,0.13568354,0,Low Risk
1265-XTECC,68,96.55,6581.9,1,1,1,1,0.4861473,0,Medium Risk
1183-CANVH,23,60.0,1347.15,1,0,0,0,0.027399046,0,Low Risk
1972-XMUWV,65,59.8,3808.2,2,0,1,0,0.031190613,0,Low Risk
8679-LZBMD,44,90.65,3974.15,1,1,0,0,0.011091793,0,Low Risk
3407-JMJQQ,71,109.0,7661.8,2,1,0,0,0.48847917,0,Medium Risk
6252-DFGTK,37,68.1,2479.25,1,0,1,0,0.070664644,0,Low Risk
1539-LNKHM,12,20.4,266.6,0,2,3,0,0.009128889,0,Low Risk
8645-KOMJQ,69,81.95,5601.4,2,0,0,0,0.0038176952,0,Low Risk
0289-IVARM,35,60.55,1982.6,0,0,2,0,0.13588822,0,Low Risk
9761-XUJWD,5,65.6,339.9,0,0,0,0,0.48589882,0,Medium Risk
4057-FKCZK,58,82.5,4828.05,2,1,0,0,0.0070605814,0,Low Risk
4291-TPNFG,72,82.3,5980.55,2,0,0,0,0.0016822537,0,Low Risk
6087-YPWHO,72,68.15,4808.7,2,0,3,0,0.0063003777,0,Low Risk
3090-QFUVD,1,20.3,20.3,0,2,1,0,0.16495386,0,Low Risk
2237-ZFSMY,39,95.55,3692.85,1,1,2,1,0.62956053,1,Medium Risk
1722-LDZJS,53,20.2,1068.15,1,2,1,0,0.032127816,0,Low Risk
1818-ESQMW,27,89.2,2383.6,0,1,2,0,0.49861127,0,Medium Risk
4871-JTKJF,1,69.65,69.65,0,1,2,1,0.9527784,1,High Risk
1415-YFWLT,1,89.3,89.3,0,1,2,1,0.6738982,1,Medium Risk
7401-RUBNK,18,74.8,1438.05,0,1,2,0,0.48769027,0,Medium Risk
0506-YLVKJ,46,20.2,917.45,2,2,3,0,0.0009830868,0,Low Risk
8661-BOYNW,72,84.4,6096.45,2,0,1,0,0.001447486,0,Low Risk
6711-VTNRE,36,87.55,3078.1,0,1,2,1,0.26353288,0,Low Risk
4815-GBTCD,4,25.15,99.95,0,0,2,0,0.4385687,0,Medium Risk
2805-AUFQN,25,19.8,475.2,2,2,1,0,0.011505318,0,Low Risk
0980-PVMRC,40,50.85,2036.55,0,0,2,0,0.28320855,0,Low Risk
7233-DRTRF,63,102.4,6444.05,0,1,2,0,0.13288681,0,Low Risk
3500-RMZLT,15,96.3,1426.75,0,1,3,1,0.7403933,1,High Risk
3873-NFTGI,14,55.5,767.55,0,0,1,0,0.095600516,0,Low Risk
1162-ECVII,72,109.75,7932.5,2,1,0,0,0.0016262534,0,Low Risk
7048-GXDAY,39,106.4,4040.65,0,1,2,0,0.32315376,0,Low Risk
8571-ZCMCX,47,60.0,2768.65,2,0,1,0,0.03260229,0,Low Risk
1169-WCVAK,19,88.8,1672.35,0,1,1,0,0.1886705,0,Low Risk
4548-SDBKE,5,85.2,474.8,0,1,2,1,0.9337111,1,High Risk
8066-POXGX,13,35.1,446.1,0,0,2,1,0.49105293,0,Medium Risk
7129-CAKJW,17,80.05,1345.65,0,1,0,0,0.19224373,0,Low Risk
8695-ARGXZ,34,75.55,2425.4,0,1,2,0,0.54400146,1,Medium Risk
3570-YUEKJ,42,49.55,2077.95,0,0,2,0,0.2442863,0,Low Risk
4143-OOBWZ,5,81.3,416.3,0,1,2,1,0.6790638,1,Medium Risk
1555-HAPSU,71,23.9,1663.5,2,2,1,0,0.00014151415,0,Low Risk
1697-NVVGY,19,66.4,1286.05,0,0,0,0,0.06056465,0,Low Risk
7854-EKTJL,2,19.6,35.85,0,2,2,1,0.28660312,0,Low Risk
8464-EETCQ,57,18.8,1094.35,2,2,1,0,0.017453881,0,Low Risk
2419-FSORS,72,108.4,7719.5,2,1,2,0,0.08063926,0,Low Risk
8132-YPVBX,6,85.95,514.6,0,1,3,0,0.4460769,0,Medium Risk
9102-IAYHT,17,85.45,1451.6,0,1,2,1,0.81847256,1,High Risk
6754-LZUKA,61,80.9,4932.5,2,0,0,0,0.0017482892,0,Low Risk
3422-LYEPQ,1,71.0,71.0,0,1,2,1,0.8544182,1,High Risk
8099-MZPUJ,48,111.8,5443.65,2,1,1,0,0.16441062,0,Low Risk
0787-LHDYT,16,20.6,330.25,0,2,1,0,0.07290903,0,Low Risk
2642-DTVCO,9,85.05,746.5,0,1,2,1,0.7728692,1,High Risk
0374-IOEGQ,3,44.6,122.7,0,0,2,0,0.50022876,1,Medium Risk
4361-JEIVL,1,44.4,44.4,0,0,2,1,0.55909634,1,Medium Risk
3197-NNYNB,65,105.1,6631.85,2,1,1,0,0.014195142,0,Low Risk
3396-DKDEL,70,115.15,8250.0,2,1,1,0,0.010045372,0,Low Risk
1752-OZXFY,60,59.8,3561.15,1,0,3,0,0.025981504,0,Low Risk
9066-QRSDU,69,26.3,1763.55,1,2,2,0,0.013768241,0,Low Risk
9112-WSNPU,35,70.55,2419.0,0,1,2,0,0.4735753,0,Medium Risk
9867-NNXLC,22,20.05,470.2,0,2,3,0,0.0063281874,0,Low Risk
5321-NTRKC,66,79.85,5234.95,2,0,0,0,0.028586341,0,Low Risk
1363-TXLSL,1,70.3,70.3,0,1,2,1,0.8195029,1,High Risk
9507-EXLTT,1,79.35,79.35,0,1,0,1,0.9744847,1,High Risk
3161-GETRM,34,90.05,3097.0,0,1,1,0,0.20471148,0,Low Risk
0402-OAMEN,72,24.45,1709.1,2,2,0,0,8.9567984e-05,0,Low Risk
6933-VLYFX,31,59.95,1848.8,1,0,2,0,0.040960368,0,Low Risk
6754-WKSHP,30,25.35,723.3,1,2,0,0,0.32917857,0,Low Risk
9846-GKXAS,9,90.8,809.75,0,1,0,1,0.67492455,1,Medium Risk
6017-PPLPX,20,70.45,1470.95,0,1,2,1,0.59896886,1,Medium Risk
4976-LNFVV,19,34.3,577.15,0,0,1,0,0.13969257,0,Low Risk
5055-MGMGF,65,105.05,6914.95,0,1,2,0,0.39106837,0,Low Risk
4641-FROLU,30,19.3,602.9,2,2,3,0,0.0018917216,0,Low Risk
2862-JVEOY,6,19.15,124.4,1,2,3,0,0.019765615,0,Low Risk
2969-QWUBZ,2,51.4,96.8,0,0,2,0,0.47269735,0,Medium Risk
9822-BIIGN,53,71.85,3827.9,0,0,2,0,0.094762646,0,Low Risk
2077-MPJQO,7,75.4,533.05,0,1,2,0,0.60194147,1,Medium Risk
1534-OULXE,61,49.7,2961.4,1,0,0,0,0.0038537835,0,Low Risk
7136-RVDTZ,70,45.25,3264.45,1,0,2,1,0.38303763,0,Low Risk
2971-SGAFL,13,78.75,995.35,0,0,2,0,0.06577301,0,Low Risk
1480-IVEVR,35,81.6,2815.25,1,1,0,0,0.020498835,0,Low Risk
2905-KFQUV,2,70.4,154.8,0,1,1,0,0.4207617,0,Medium Risk
4581-SSPWD,3,75.8,246.3,0,1,2,1,0.70701635,1,High Risk
3370-HXOPH,3,76.1,257.6,0,1,2,0,0.8227856,1,High Risk
9391-YZEJW,62,94.0,5757.2,1,1,0,0,0.03222921,0,Low Risk
9958-MEKUC,72,103.95,7517.7,2,1,1,0,0.091041096,0,Low Risk
0281-CNTZX,63,19.95,1234.8,2,2,0,0,0.0010176154,0,Low Risk
6927-WTFIV,20,71.3,1389.2,0,1,1,1,0.3725198,0,Low Risk
4118-CEVPF,35,110.8,3836.3,1,1,0,0,0.019050622,0,Low Risk
3398-ZOUAA,21,69.1,1474.75,0,1,2,1,0.5241646,1,Medium Risk
9114-VEPUF,62,96.1,6001.45,1,1,2,0,0.14318669,0,Low Risk
7876-BEUTG,15,48.8,720.1,0,0,3,0,0.19529313,0,Low Risk
2338-BQEZT,55,50.55,2832.75,0,0,1,0,0.13489957,0,Low Risk
9873-MNDKV,11,44.65,472.25,0,0,3,0,0.21601471,0,Low Risk
0378-NHQXU,17,88.25,1460.65,0,1,2,1,0.8077747,1,High Risk
8241-JUIQO,61,19.45,1336.35,1,2,0,0,0.004125138,0,Low Risk
2194-IIQOF,71,89.3,6388.65,2,0,1,0,0.007238381,0,Low Risk
4512-ZUIYL,2,70.0,153.05,0,1,0,1,0.73091435,1,High Risk
9631-RXVJM,35,19.25,677.9,2,2,3,0,0.0020318406,0,Low Risk
9584-EXCDZ,17,70.5,1165.6,0,1,0,0,0.27914846,0,Low Risk
7969-AULMZ,21,97.35,2119.5,0,1,2,1,0.6252866,1,Medium Risk
5093-FEGLU,47,19.65,921.55,2,2,0,0,0.002525182,0,Low Risk
2621-UDNLU,3,20.85,72.0,0,2,3,0,0.0897556,0,Low Risk
7526-IVLYU,3,19.65,68.35,0,2,3,0,0.06419463,0,Low Risk
2428-HYUNX,44,19.35,847.25,2,2,1,0,0.0027904436,0,Low Risk
9214-EKVXR,1,44.0,44.0,0,0,3,0,0.45942032,0,Medium Risk
3410-MHHUM,44,94.4,4295.35,1,1,2,0,0.07046479,0,Low Risk
0568-ONFPC,5,25.9,135.0,0,2,0,1,0.40251738,0,Medium Risk
0733-VUNUW,24,55.65,1400.55,0,0,0,1,0.08772761,0,Low Risk
4550-EVXNY,1,69.65,69.65,0,1,2,1,0.9527784,1,High Risk
2122-YWVYA,18,75.4,1380.4,0,1,2,0,0.2165928,0,Low Risk
2968-SSGAA,10,100.6,1060.2,0,1,2,1,0.952982,1,High Risk
2296-DKZFP,65,71.0,4386.2,2,0,0,0,0.011047866,0,Low Risk
4844-JJWUY,1,86.0,86.0,0,1,2,1,0.9232215,1,High Risk
6777-TGHTM,53,106.95,5785.5,1,1,1,1,0.17485416,0,Low Risk
8909-BOLNL,3,21.2,52.05,1,2,3,0,0.017619083,0,Low Risk
6603-YRDCJ,33,61.05,2018.4,2,0,3,0,0.0043344377,0,Low Risk
3538-WZPHD,3,29.6,79.45,0,0,2,1,0.5848329,1,Medium Risk
3229-USWAR,34,79.95,2727.3,1,0,0,0,0.02410392,0,Low Risk
2138-VFAPZ,14,19.7,263.65,2,2,3,0,0.0009576091,0,Low Risk
6131-JLWZM,13,20.3,275.4,0,2,3,0,0.027917996,0,Low Risk
4785-QRJHC,46,59.9,2816.65,1,0,0,1,0.029736644,0,Low Risk
0269-XFESX,23,24.35,538.5,1,2,3,0,0.0053491136,0,Low Risk
1709-EJDOX,47,19.75,948.9,2,2,3,0,0.016950218,0,Low Risk
4316-XCSLJ,17,50.3,846.8,0,0,3,0,0.27636462,0,Low Risk
8610-WFCJF,49,95.6,4783.5,0,1,2,1,0.63817096,1,Medium Risk
9693-XMUOB,59,50.25,2997.45,0,0,2,0,0.2888037,0,Low Risk
0383-CLDDA,69,85.35,5897.4,2,0,1,0,0.004138926,0,Low Risk
4905-JEFDW,11,41.6,470.6,1,0,2,1,0.08421612,0,Low Risk
2709-UQGNP,10,51.65,524.5,0,0,3,0,0.11234252,0,Low Risk
3549-ZTMNH,12,24.0,269.65,2,2,0,0,0.01317774,0,Low Risk
7881-INRLC,45,100.85,4740.0,0,1,1,1,0.47970748,0,Medium Risk
8033-ATFAS,39,59.85,2341.5,0,0,3,0,0.13428889,0,Low Risk
1635-NZATJ,71,25.45,1789.65,2,2,1,0,0.00091468997,0,Low Risk
0562-HKHML,71,23.9,1626.4,2,2,1,0,0.00016665945,0,Low Risk
8277-RVRSV,33,24.15,800.3,1,2,1,0,0.039361663,0,Low Risk
9943-VSZUV,67,75.7,5060.85,0,1,3,0,0.019077772,0,Low Risk
0117-LFRMW,37,40.2,1448.8,0,0,0,1,0.35185495,0,Low Risk
6172-FECYY,49,84.5,4254.85,0,1,2,1,0.6454574,1,Medium Risk
7054-ENNGU,9,50.85,466.6,0,0,3,0,0.14686541,0,Low Risk
1455-HFBXA,52,91.6,4627.8,2,1,1,0,0.006062764,0,Low Risk
9402-CXWPL,70,98.9,6838.6,1,1,2,0,0.04172615,0,Low Risk
1628-BIZYP,1,85.0,85.0,0,1,2,0,0.8408142,1,High Risk
1965-AKTSX,14,78.95,1101.85,0,1,2,1,0.6605428,1,Medium Risk
0082-LDZUE,1,44.3,44.3,0,0,3,0,0.54685366,1,Medium Risk
4786-UKSNZ,1,20.2,20.2,0,2,3,1,0.5333667,1,Medium Risk
5343-SGUBI,52,80.2,4297.6,1,1,3,0,0.028419062,0,Low Risk
0856-NAOES,6,60.9,414.1,0,0,3,0,0.103839226,0,Low Risk
1976-AZZPJ,7,34.2,256.6,0,0,3,0,0.19836374,0,Low Risk
7248-VZQLC,47,85.2,3969.35,0,1,0,1,0.5276206,1,Medium Risk
6156-UZDLF,26,87.15,2274.1,1,1,1,0,0.050232958,0,Low Risk
3099-OONVS,25,54.3,1296.8,0,0,2,0,0.09848168,0,Low Risk
9500-WBGRP,69,19.1,1268.85,2,2,3,0,0.0054155868,0,Low Risk
5183-KLYEM,72,112.75,8192.6,2,1,1,0,0.001539682,0,Low Risk
5144-PQCDZ,4,19.95,59.25,0,2,3,0,0.07762036,0,Low Risk
8514-VZHEB,59,19.5,1147.85,2,2,3,0,0.02732441,0,Low Risk
6625-IUTTT,67,65.55,4361.55,2,0,0,0,0.0057082237,0,Low Risk
9355-NPPFS,26,78.8,2006.1,0,1,2,0,0.4436847,0,Medium Risk
0068-FIGTF,27,78.2,2078.95,1,0,3,0,0.038980972,0,Low Risk
5965-GGPRW,72,105.25,7609.75,2,1,0,0,0.0378053,0,Low Risk
8035-PWSEV,6,89.25,487.05,0,1,2,0,0.4301799,0,Medium Risk
2236-HILPA,62,20.65,1218.45,2,2,1,0,0.0011754542,0,Low Risk
1840-BIUOG,20,68.7,1416.2,1,0,2,0,0.090971075,0,Low Risk
1356-MKYSK,6,78.65,483.3,0,0,1,0,0.28598595,0,Low Risk
6080-LNESI,51,24.75,1234.6,2,2,3,0,0.0036105148,0,Low Risk
1830-IPXVJ,61,19.75,1311.6,2,2,1,0,0.01402663,0,Low Risk
5828-DWPIL,62,89.1,5618.3,0,1,2,0,0.061098307,0,Low Risk
8398-TBIYD,72,84.7,6185.15,2,1,0,0,0.0017375611,0,Low Risk
0011-IGKFF,13,98.0,1237.85,0,1,2,1,0.8384948,1,High Risk
4192-GORJT,5,94.45,498.1,0,1,2,1,0.82065135,1,High Risk
6496-SLWHQ,3,105.0,294.45,0,1,2,1,0.9074148,1,High Risk
9912-GVSEQ,26,93.85,2381.55,0,1,2,1,0.63930523,1,Medium Risk
2931-FSOHN,13,59.9,788.35,0,0,2,0,0.20366359,0,Low Risk
9418-RUKPH,38,19.95,756.4,2,2,3,0,0.000477316,0,Low Risk
5383-MMTWC,8,84.0,613.4,0,1,2,1,0.87290215,1,High Risk
9971-ZWPBF,34,108.9,3625.2,0,1,2,0,0.060320992,0,Low Risk
4712-AUQZO,18,33.6,550.35,0,0,3,0,0.06984982,0,Low Risk
9711-FJTBX,56,85.85,4793.8,1,1,3,0,0.0066143554,0,Low Risk
2908-ZTPNF,36,34.85,1267.2,0,0,0,0,0.18628643,0,Low Risk
7240-ETPTR,9,48.75,442.2,0,0,2,1,0.7168351,1,High Risk
2202-CUYXZ,1,84.85,84.85,0,1,2,1,0.8408142,1,High Risk
5995-OIGLP,12,56.65,654.85,0,0,3,1,0.21252356,0,Low Risk
8421-WZOOW,57,95.3,5567.45,0,1,1,0,0.0975972,0,Low Risk
6261-RCVNS,42,73.9,3160.55,1,0,1,1,0.4630503,0,Medium Risk
7951-QKZPL,33,24.5,740.3,2,2,3,1,0.3182682,0,Low Risk
1414-YADCW,70,84.6,5706.2,2,1,0,0,0.003398545,0,Low Risk
8756-RDDLT,68,44.95,3085.35,0,0,2,0,0.07063119,0,Low Risk
2862-PFNIK,1,24.7,24.7,0,0,2,0,0.60904443,1,Medium Risk
5816-QVHRX,37,100.3,3541.4,0,1,1,0,0.1742627,0,Low Risk
4430-YHXGG,4,25.45,84.2,0,2,3,0,0.031334914,0,Low Risk
6888-SBYAI,1,50.7,50.7,0,0,3,0,0.61732787,1,Medium Risk
7395-XWZOY,20,55.0,1165.55,0,0,1,0,0.46217486,0,Medium Risk
7169-YWAMK,72,68.4,4855.35,2,0,0,0,0.002571159,0,Low Risk
3640-PHQXK,31,89.9,2806.9,0,1,2,1,0.43631136,0,Medium Risk
6877-LGWXO,18,78.55,1422.65,0,1,2,1,0.55892634,1,Medium Risk
6859-RKMZJ,11,55.05,608.15,0,0,0,0,0.1778174,0,Low Risk
2729-VNVAP,33,19.8,641.35,2,2,1,0,0.018187352,0,Low Risk
2957-JIRMN,62,84.45,4959.15,1,1,2,0,0.017269107,0,Low Risk
2049-BAFNW,1,35.9,35.9,0,0,3,0,0.6265889,1,Medium Risk
3842-QTGDL,16,80.75,1321.3,0,1,0,0,0.2598128,0,Low Risk
7163-OCEQI,22,78.65,1663.75,1,0,3,0,0.10028278,0,Low Risk
9782-LGXMC,49,61.75,3024.15,0,0,0,0,0.12961693,0,Low Risk
5975-BAICR,36,63.7,2188.5,1,0,1,0,0.029631602,0,Low Risk
8019-ENHXU,42,99.45,4138.05,0,1,2,1,0.76470417,1,High Risk
5167-GBFRE,4,25.2,102.5,0,0,0,1,0.5746684,1,Medium Risk
9033-EOXWV,12,74.05,872.65,1,0,3,1,0.5095185,1,Medium Risk
4673-KKSLS,31,87.6,2724.25,0,1,2,0,0.40677112,0,Medium Risk
4853-OITSN,5,89.15,413.25,0,1,2,0,0.525175,1,Medium Risk
9800-OUIGR,66,20.0,1374.2,2,2,1,0,0.00033131873,0,Low Risk
1324-NLTJE,15,55.0,757.1,0,0,1,1,0.5141247,1,Medium Risk
2324-EFHVG,64,104.4,6692.65,2,1,0,0,0.009571009,0,Low Risk
7094-MSZAO,10,20.05,218.5,0,2,1,0,0.16760552,0,Low Risk
1522-VVDMG,7,89.75,608.8,0,1,2,1,0.90239334,1,High Risk
6907-CQGPN,29,34.3,1004.75,0,0,2,0,0.19256347,0,Low Risk
0780-XNZFN,57,20.65,1125.6,2,2,0,0,0.006819138,0,Low Risk
0239-OXEXL,46,84.25,3847.6,0,1,3,0,0.38585955,0,Low Risk
2675-IJRGJ,53,19.65,978.0,2,2,0,0,0.055723786,0,Low Risk
7049-GKVZY,17,79.85,1387.35,1,0,1,0,0.030806424,0,Low Risk
8577-QSOCG,38,20.2,746.05,2,2,3,0,0.0004671463,0,Low Risk
3721-CNZHX,15,19.8,304.6,1,2,3,0,0.02965177,0,Low Risk
0212-ISBBF,22,50.35,1098.85,0,0,2,0,0.23375584,0,Low Risk
9185-TQCVP,14,85.15,1139.2,0,1,2,1,0.8166229,1,High Risk
